id,smiles,tags
2118,COc1cc2c(cc1CNc1ccon1)OCO2,{'iter1 exported merges'}
2134,OC(CNCc1ccon1)COCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
2138,CN(CCc1ccc2c(c1)OCO2)S(=O)(=O)Cc1ccon1,{'iter1 exported merges'}
2312,c1ccc2c(c1)ccn2CCNCc1c[nH]nc1-c1ccc2c(c1)OCO2,{'iter1 exported merges'}
2680,Cc1cc(C(CN)Cc2ccc3c(c2)OCO3)no1,{'iter1 exported merges'}
2702,Cc1nocc1NS(=O)(=O)c1ccc2c(c1)OCO2,{'iter1 exported merges'}
2703,Cc1oncc1NS(=O)(=O)c1ccc2c(c1)OCO2,{'iter1 exported merges'}
2712,Cc1cc(NC(=O)C(C)OC(=O)CCc2ccc3c(c2)OCO3)no1,{'iter1 exported merges'}
2727,Cc1cc(NCc2ccc3c(c2)OCO3)no1,{'iter1 exported merges'}
2742,Cc1cc(CN(C)CC(O)c2ccc3c(c2)OCO3)no1,{'iter1 exported merges'}
2750,Cc1cc(COC(=O)C(F)(F)c2ccc3c(c2)OCO3)no1,{'iter1 exported merges'}
2845,O=C(NCCc1ccno1)C1CCN(c2cc(=O)[nH]cn2)CC1,{'iter1 exported merges'}
3182,N#Cc1noc(N2CCCCC2)c1Cl,{'iter1 exported merges'}
3183,N#CCc1noc(N2CCCCC2)c1Cl,{'iter1 exported merges'}
3209,CC(C)(CNC(=O)c1cc(-c2ccoc2)on1)N1CCCCC1,{'iter1 exported merges'}
3233,CS(=O)(=O)CCCCCNC(=O)c1cc(CN2CCCCC2)on1,{'iter1 exported merges'}
3249,Cc1oncc1N1CCCCC1,{'iter1 exported merges'}
3250,c1cc(CN2CCCCC2)on1,{'iter1 exported merges'}
3251,c1ccc(-c2cc(CN3CCCCC3)on2)cc1,{'iter1 exported merges'}
3254,COCCN(C)CCCNC(=O)c1cc(CN2CCCCC2)on1,{'iter1 exported merges'}
3259,CNC(=O)CCCNC(=O)c1cc(CN2CCCCC2)on1,{'iter1 exported merges'}
3262,Cc1onc(C#N)c1N1CCCCC1,{'iter1 exported merges'}
3264,O=C(NCCOC(F)F)c1cc(CN2CCCCC2)on1,{'iter1 exported merges'}
3324,c1c(C2CCNCC2)noc1CN1CCNCC1,{'iter1 exported merges'}
3360,c1nc2n(n1)CCN(Cc1cc(C3CCNCC3)no1)C2,{'iter1 exported merges'}
3436,CC(C)c1cc(C(=O)NCC2CCSCC2)on1,{'iter1 exported merges'}
3455,CC(C)c1cc(C(=O)NCC2CCSCC2)no1,{'iter1 exported merges'}
3463,COCCC(=O)NC(C)CNC(=O)c1cc(C(C)C)no1,{'iter1 exported merges'}
3477,COCCNC(=O)c1cc(C(C)C)no1,{'iter1 exported merges'}
3479,CC(C)c1cc(C(=O)NCCOCC2CCC2)on1,{'iter1 exported merges'}
3490,CC(C)c1cc(CNCCF)on1,{'iter1 exported merges'}
3491,Cc1cc(CCNC(=O)CC2CCCN2)on1,{'iter1 exported merges'}
3495,CC(C)(CNC(=O)c1cc(CS(C)(=O)=O)on1)C1CCCN1,{'iter1 exported merges'}
3992,O=S(=O)(Nc1cnoc1)c1ccc2c(c1)OCCO2,{'iter1 exported merges'}
3994,Cc1oncc1NS(=O)(=O)c1ccc2c(c1)OCCO2,{'iter1 exported merges'}
3996,O=C(CCc1ccc2c(c1)OCCO2)OCCSCc1ccno1,{'iter1 exported merges'}
4029,Cc1cc(NCc2ccc3c(c2)OCCO3)no1,{'iter1 exported merges'}
4044,Cc1cc(CN(C)CC(O)c2ccc3c(c2)OCCCO3)no1,{'iter1 exported merges'}
4283,N#CCCS(=O)(=O)NCC1CCNC1,{'iter1 exported merges'}
4308,O=S(=O)(CC1CCNC1)NCC(F)(F)Br,{'iter1 exported merges'}
4441,c1coc(N2CCCCC2)n1,{'iter1 exported merges'}
4445,c1cc(N2CCCCC2)ns1,{'iter1 exported merges'}
4453,C1CCN(c2nc3c(s2)CCC3)CC1,{'iter1 exported merges'}
4567,CCS(=O)(=O)NCC1CCCCN1C(C)C,{'iter1 exported merges'}
4828,CC(Cc1ccno1)NC(=O)Cn1ccc2ccc(Cl)cc21,{'iter1 exported merges'}
5312,COC(CNC(=O)c1cc(C2CNC2)no1)c1ccccc1,{'iter1 exported merges'}
5314,COCC(NC(=O)c1cc(C2CNC2)no1)C1CCOCC1,{'iter1 exported merges'}
5315,COC(CNC(=O)c1cc(C2CNC2)no1)C1CCC1,{'iter1 exported merges'}
5316,COCC(NC(=O)c1cc(C2CNC2)no1)c1nnn[nH]1,{'iter1 exported merges'}
5322,CC(CCNC(=O)c1ccon1)NC(=O)C12CCCN1CCC2,{'iter1 exported merges'}
5327,O=C(NCC(O)COCC1CC1)c1cc(C2CNC2)no1,{'iter1 exported merges'}
5856,CC(CNC(=O)c1ccc2ccn(C)c2c1)N1CCCCC1,{'iter1 exported merges'}
5867,c1cc2ccc(CN(CCN3CCCCC3)C3CCCNC3)cc2[nH]1,{'iter1 exported merges'}
5868,O=C(NC1CC(N2CCCCC2)C1)c1ccc2cc[nH]c2c1,{'iter1 exported merges'}
5906,CC(COC(=O)c1ccc2ccn(C)c2c1)N1CCCCC1,{'iter1 exported merges'}
5911,CC(CNC(=O)C(=O)Nc1ccc2cc[nH]c2c1)N1CCCCC1,{'iter1 exported merges'}
6162,CCCn1cnnc1C1CCCN1,{'iter1 exported merges'}
6189,CC(C)c1cc(N(C)CC2CCCN2)n2ncnc2n1,{'iter1 exported merges'}
6421,Cc1cc(CNCCOC2CNC2)sn1,{'iter1 exported merges'}
6591,CC(C)C1NCCCS1,{'iter1 exported merges'}
6607,C=CCCC=C1CCNCC1CCC,{'iter1 exported merges'}
6708,COCC(CO)C1CCN(C(C)C)C1,{'iter1 exported merges'}
6717,CC(C)N1CCC(CNS(C)(=O)=O)C1,{'iter1 exported merges'}
6727,CC(C)N1CCC(CNS(=O)(=O)CC#N)C1,{'iter1 exported merges'}
6729,CC(C)N1CCC(C(F)CO)C1,{'iter1 exported merges'}
7035,CN(Cc1cnco1)CC(O)COCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
7036,CN(Cc1ccns1)CC(O)COCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
7068,COc1cc2c(cc1CNCC(F)(F)c1cccnc1)OCO2,{'iter1 exported merges'}
7190,O=C(NCC1CCCCS1)c1cc(C2CCC2)no1,{'iter1 exported merges'}
7247,O=C(NCCCN1CCCCCC1=O)c1cc(C2CNC2)no1,{'iter1 exported merges'}
7248,O=C(NC(CF)C(F)(F)F)c1cc(C2CNC2)no1,{'iter1 exported merges'}
