hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
18027,COc1cc(C=O)cc2c1OCO2,LOFRBHZYZCIOJO-UHFFFAOYSA-N,2.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-11058,COc1cc(C=O)cc2c1OCO2,,2,2,"[8820, 8981]","[2022, 18331]",Reductive_amination,[2022]
18083,CC(N)Cc1ccno1,RXXHVYSZGZQMIA-UHFFFAOYSA-N,3.0,100.0,EUR,435.0,10,Enamine,Global catalog,EN300-1081308,CC(N)Cc1ccno1,,3,3,"[8820, 8821, 11297]","[2022, 18171, 21569]","Reductive_amination, Amidation","[2022, 2845]"
51607,c1cc2c(cc1COCC1CO1)OCO2,NZLSEGOANYTJBP-UHFFFAOYSA-N,60.0,100.0,EUR,69.0,10,Enamine,Global catalog,EN300-09427,c1cc2c(cc1COCC1CO1)OCO2,,60,60,"[36265, 36267, 36270, 36271, 36272, 36276, 36279, 36280, 36281, 36309, 36310, 36312, 36318, 36323, 36330, 36331, 36343, 36345, 36466, 36498, 36515, 36521, 36538, 36545, 36549, 36551, 36555, 36902, 36903, 36904, 36908, 36910, 36915, 36920, 36924, 36926, 36934, 36939, 36945, 36948, 36949, 36952, 36953, 36955, 36958, 37311, 37321, 37324, 37327, 37333, 37336, 37342, 37349, 37373, 37374, 37377, 37379, 37381, 37391, 37410]","[2134, 52128, 52131, 52132, 52133, 52137, 52140, 52141, 52142, 52170, 52171, 52173, 52179, 52184, 52191, 52192, 52204, 52206, 52327, 52359, 52376, 52382, 52399, 52406, 52410, 52412, 52416, 52763, 52764, 52765, 52769, 52771, 52776, 52781, 52785, 52787, 52795, 52800, 52806, 52809, 52810, 52813, 52814, 52816, 52819, 53172, 53182, 53185, 53188, 53194, 53197, 53203, 53210, 53234, 53235, 53238, 53240, 53242, 53252, 53271]",Epoxide_+_amine_coupling,[2134]
51611,NCc1ccon1,NRYCMMCUURADTR-UHFFFAOYSA-N,1.0,50.0,EUR,21.0,2,Enamine,EU stock,EN300-108328,Cl.NCc1ccon1,,1,1,[36265],[2134],Epoxide_+_amine_coupling,[2134]
21385,O=C(O)C1CCN(c2cc(=O)[nH]cn2)CC1,UXBQIJNWMJIUCA-UHFFFAOYSA-N,8.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-7431712,Cl.O=C(O)C1CCN(c2cc(=O)[nH]cn2)CC1,,8,8,"[11264, 11297, 11301, 11303, 11309, 11571, 11572, 11596]","[2845, 21569, 21573, 21575, 21581, 21843, 21844, 21868]",Amidation,[2845]
21471,NCCc1ccno1,QERJFBGPSMQXGL-UHFFFAOYSA-N,1.0,50.0,EUR,250.0,2,Enamine,EU stock,EN300-343124,Cl.NCCc1ccno1,,1,1,[11264],[2845],Amidation,[2845]
13126,O=C(O)c1cc(CN2CCCCC2)on1,NARCGKIHGJYFGP-UHFFFAOYSA-N,56.0,100.0,EUR,301.0,10,Enamine,Global catalog,EN300-219769,Cl.O=C(O)c1cc(CN2CCCCC2)on1,,56,56,"[4519, 4571, 4573, 4582, 4585, 4589, 5248, 5249, 5253, 5254, 5256, 5312, 5327, 5328, 5341, 5343, 5344, 5349, 5498, 5501, 5509, 5510, 5511, 5512, 17396, 17453, 17454, 17458, 17461, 17463, 17468, 17469, 17472, 17473, 17477, 17479, 18351, 18354, 18363, 18372, 18405, 18410, 18413, 18837, 18840, 18841, 18849, 18853, 18858, 18859, 18871, 18872, 18874, 18890, 18895, 18897]","[3233, 3254, 3264, 13310, 13312, 13321, 13324, 13328, 13987, 13988, 13992, 13993, 13995, 14051, 14066, 14067, 14080, 14082, 14083, 14088, 14237, 14240, 14248, 14249, 14250, 14251, 28825, 28826, 28830, 28833, 28835, 28840, 28841, 28844, 28845, 28849, 28851, 29847, 29856, 29865, 29898, 29903, 29906, 30330, 30333, 30334, 30342, 30346, 30351, 30352, 30364, 30365, 30367, 30383, 30388, 30390]",Amidation,"[3233, 3254, 3264]"
28670,CS(=O)(=O)CCCCCN,FBIOSNLQVWNGLC-UHFFFAOYSA-N,1.0,50.0,EUR,173.0,2,Enamine,EU stock,EN300-152576,CS(=O)(=O)CCCCCN.Cl,,1,1,[17396],[3233],Amidation,[3233]
13159,COCCN(C)CCCN,HKXOLSWLDQZOTG-UHFFFAOYSA-N,1.0,50.0,EUR,129.0,2,Enamine,EU stock,EN300-39240,COCCN(C)CCCN,,1,1,[4519],[3254],Amidation,[3254]
29789,NCCOC(F)F,XVHQHDWOVYAABP-UHFFFAOYSA-N,1.0,50.0,EUR,244.0,2,Enamine,EU stock,EN300-190781,NCCOC(F)F,,1,1,[18351],[3264],Amidation,[3264]
14284,OCc1cc(C2CCNCC2)no1,FICFSHKTPFXGTP-UHFFFAOYSA-N,3.0,50.0,EUR,206.0,2,Enamine,EU stock,EN300-6496603,Cl.OCc1cc(C2CCNCC2)no1,,3,3,"[33152, 33154, 33157]","[3360, 46911, 46914]",Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,[3360]
46569,c1nc2n(n1)CCNC2,DXJKRLHHCGXHMB-UHFFFAOYSA-N,2.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-141224,c1nc2n(n1)CCNC2,,2,2,"[33152, 33726]","[3360, 47483]",Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,[3360]
35318,O=C(O)CCc1ccc2c(c1)OCCO2,JYAJUMPCPQRKKU-UHFFFAOYSA-N,1.0,50.0,EUR,91.0,2,Enamine,EU stock,EN300-24291,O=C(O)CCc1ccc2c(c1)OCCO2,,1,1,[23333],[3996],Steglich_esterification,[3996]
35417,OCCSCc1ccno1,SGURMNNJNCDJFR-UHFFFAOYSA-N,3.0,50.0,EUR,202.0,2,Enamine,EU stock,EN300-4221229,OCCSCc1ccno1,,3,3,"[23333, 23346, 23354]","[3996, 35523, 35531]",Steglich_esterification,[3996]
14291,O=C(O)c1cc(C2CNC2)no1,DREOKDJWILQADL-UHFFFAOYSA-N,24.0,100.0,EUR,310.0,10,Enamine,Global catalog,EN300-6746709,Cl.O=C(O)c1cc(C2CNC2)no1,,24,24,"[22897, 22904, 22913, 28595, 28598, 28600, 28621, 31143, 31146, 31157, 31158, 31160, 31161, 31220, 31225, 31227, 31239, 31246, 31489, 31497, 31498, 32107, 32483, 32547]","[5315, 5316, 5327, 7248, 34889, 34898, 41135, 41137, 41158, 44464, 44475, 44476, 44478, 44479, 44538, 44543, 44545, 44557, 44564, 44807, 44815, 44816, 45425, 45963]",Amidation,"[5315, 5316, 5327, 7248]"
43823,COC(CN)C1CCC1,NEPDCNILKHFKFQ-UHFFFAOYSA-N,1.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-306500,COC(CN)C1CCC1,,1,1,[31143],[5315],Amidation,[5315]
41039,COCC(N)c1nnn[nH]1,JAOMCZDCXWZTMU-UHFFFAOYSA-N,3.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-391801,COCC(N)c1nnn[nH]1,,3,3,"[28595, 28688, 28696]","[5316, 41225, 41233]",Amidation,[5316]
45808,NCC(O)COCC1CC1,CPNLELVAINVYEJ-UHFFFAOYSA-N,3.0,50.0,EUR,84.0,2,Enamine,EU stock,EN300-61371,NCC(O)COCC1CC1,,3,3,"[32483, 32662, 32723]","[5327, 46078, 46139]",Amidation,[5327]
7274,Cn1ccc2ccc(C(=O)O)cc21,DJQOGNYSBOIJKE-UHFFFAOYSA-N,20.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-151126,Cn1ccc2ccc(C(=O)O)cc21,,20,20,"[1, 10, 13, 417, 418, 425, 443, 444, 451, 453, 454, 455, 458, 462, 6121, 37842, 37843, 38146, 38150, 38153]","[5856, 5906, 7446, 7449, 7853, 7854, 7861, 7879, 7880, 7887, 7889, 7890, 7891, 7894, 7898, 15201, 53881, 54184, 54188, 54191]","Amidation, Steglich_esterification","[5856, 5868, 5906]"
7339,CC(CN)N1CCCCC1,UNIIVAXJUCKZHT-UHFFFAOYSA-N,5.0,50.0,EUR,61.0,2,Enamine,EU stock,EN300-51027,CC(CN)N1CCCCC1,,5,5,"[1, 1227, 1237, 1285, 1392]","[5856, 8663, 8673, 8721, 8828]",Amidation,[5856]
14991,O=C(O)c1ccc2cc[nH]c2c1,GHTDODSYDCPOCW-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-39568,O=C(O)c1ccc2cc[nH]c2c1,,1,1,[6090],[5868],Amidation,[5868]
15074,NC1CC(N2CCCCC2)C1,CPCFYUJKIUDIFA-UHFFFAOYSA-N,8.0,50.0,EUR,233.0,2,Enamine,EU stock,EN300-192478,Cl.Cl.NC1CC(N2CCCCC2)C1,,8,8,"[6090, 6100, 6121, 6138, 6161, 6745, 7106, 7294]","[5868, 15180, 15201, 15218, 15241, 15825, 16186, 16374]",Amidation,[5868]
53805,CC(CO)N1CCCCC1,VNLCHZSSJTZGBR-UHFFFAOYSA-N,5.0,100.0,EUR,125.0,10,Enamine,Global catalog,EN300-269919,CC(CO)N1CCCCC1.Cl,,5,5,"[37842, 38735, 38856, 38871, 39030]","[5906, 54773, 54894, 54909, 55068]",Steglich_esterification,[5906]
31795,O=Cc1cnco1,YOFJBRZKRZUDGB-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-73499,O=Cc1cnco1,,1,1,[20302],[7035],Reductive_amination,[7035]
31881,CNCC(O)COCc1ccc2c(c1)OCO2,XLTDBXUYGQAWAZ-UHFFFAOYSA-N,42.0,100.0,EUR,193.0,10,Enamine,Global catalog,EN300-54759,CNCC(O)COCc1ccc2c(c1)OCO2.Cl,,42,42,"[20302, 20307, 20314, 20317, 20321, 20322, 20325, 20361, 20372, 20374, 20391, 20414, 20430, 20434, 20438, 20442, 20481, 20496, 20524, 20576, 20601, 20641, 20804, 20980, 20994, 29259, 29261, 29270, 29277, 29279, 29280, 29295, 29297, 29336, 29342, 29346, 29390, 29402, 29418, 29424, 29434, 29821]","[7035, 7036, 31931, 31938, 31941, 31945, 31946, 31949, 31985, 31996, 31998, 32015, 32038, 32054, 32058, 32062, 32066, 32105, 32120, 32148, 32200, 32225, 32265, 32428, 32604, 32618, 41941, 41950, 41957, 41959, 41960, 41975, 41977, 42016, 42022, 42026, 42070, 42082, 42098, 42104, 42114, 42501]",Reductive_amination,"[7035, 7036]"
41858,O=Cc1ccns1,TVFJIXAFZXREJQ-UHFFFAOYSA-N,1.0,50.0,EUR,65.0,2,Enamine,EU stock,EN300-100897,O=Cc1ccns1,,1,1,[29259],[7036],Reductive_amination,[7036]
38944,COc1cc2c(cc1C=O)OCO2,NCIYDDIPUGCVKX-UHFFFAOYSA-N,2.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-135257,COc1cc2c(cc1C=O)OCO2,,2,2,"[26656, 26902]","[7068, 39346]",Reductive_amination,[7068]
39005,NCC(F)(F)c1cccnc1,OUFOVXWJIAOAHT-UHFFFAOYSA-N,3.0,50.0,EUR,451.0,2,Enamine,EU stock,EN300-126803,NCC(F)(F)c1cccnc1,,3,3,"[26656, 26658, 26788]","[7068, 39102, 39232]",Reductive_amination,[7068]
16650,O=C(O)c1cc(C2CCC2)no1,NZCUAOMMUYVSRT-UHFFFAOYSA-N,3.0,50.0,EUR,237.0,2,Enamine,EU stock,EN300-1827684,O=C(O)c1cc(C2CCC2)no1,,3,3,"[7570, 7717, 7910]","[7190, 16924, 17117]",Amidation,[7190]
16700,NCC1CCCCS1,VLEJBHDPGPXFNH-UHFFFAOYSA-N,1.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-98361,NCC1CCCCS1,,1,1,[7570],[7190],Amidation,[7190]
34614,NC(CF)C(F)(F)F,MDEHGMBTTVXROH-UHFFFAOYSA-N,1.0,50.0,EUR,227.0,2,Enamine,EU stock,EN300-7492666,Cl.N[C@H](CF)C(F)(F)F,,1,1,[22897],[7248],Amidation,[7248]
7348,CC1C(N)C2CCN1CC2,NIBLFQFBAYHCQS-UHFFFAOYSA-N,5.0,50.0,EUR,227.0,2,Enamine,EU stock,EN300-26675065,C[C@@H]1[C@@H](N)C2CCN1CC2.Cl.Cl,,5,5,"[10, 1223, 1231, 1281, 1385]","[7446, 8659, 8667, 8717, 8821]",Amidation,[5856]
7351,C1CCN(C2CNC2)CC1,SRYMNAQUZAVQFT-UHFFFAOYSA-N,5.0,50.0,EUR,47.0,2,Enamine,EU stock,EN300-7865261,C1CCN(C2CNC2)CC1.Cl.Cl,,5,5,"[13, 1226, 1228, 1284, 1382]","[7449, 8662, 8664, 8720, 8818]",Amidation,[5856]
7401,CC1CCN(C2CNC2)CC1,LSIKSBOLKDWDFG-UHFFFAOYSA-N,1.0,50.0,EUR,158.0,2,Enamine,EU stock,EN300-7539604,CC1CCN(C2CNC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,1,1,[417],[7853],Amidation,[5856]
7402,OC1CCN(C2CNC2)CC1,IHGNBJWWDCIHNA-UHFFFAOYSA-N,1.0,50.0,EUR,55.0,2,Enamine,EU stock,EN300-7404012,Cl.Cl.OC1CCN(C2CNC2)CC1,,1,1,[418],[7854],Amidation,[5856]
7408,CC1(N2CCCCC2)CNC1,QRSGPLWMHWNZFC-UHFFFAOYSA-N,1.0,100.0,EUR,134.0,10,Enamine,Global catalog,EN300-24754302,CC1(N2CCCCC2)CNC1.Cl.Cl,,1,1,[425],[7861],Amidation,[5856]
7424,CCC(CN)N1CCCCC1,GAESVMYMWLXWCU-UHFFFAOYSA-N,1.0,100.0,EUR,40.0,10,Enamine,Global catalog,EN300-1253414,CCC(CN)N1CCCCC1,,1,1,[443],[7879],Amidation,[5856]
7425,CC(CN)N1CCCCC1C,PJDPNPWWAPAAII-UHFFFAOYSA-N,1.0,100.0,EUR,94.0,10,Enamine,Global catalog,EN300-39751,CC(CN)N1CCCCC1C,,1,1,[444],[7880],Amidation,[5856]
7426,C1CCN(C2CCNC2)CC1,BTZQCTWJDFNRMS-UHFFFAOYSA-N,1.0,100.0,EUR,90.0,10,Enamine,Global catalog,EN300-68734,C1CCN(C2CCNC2)CC1,,1,1,[451],[7887],Amidation,[5856]
7428,CC(C)(CN)N1CCCCC1,AIJCTHFQONDNCC-UHFFFAOYSA-N,1.0,50.0,EUR,28.0,2,Enamine,EU stock,EN300-13587,CC(C)(CN)N1CCCCC1,,1,1,[453],[7889],Amidation,[5856]
7429,CC(CN)N1CCCCC1=O,WJADHLCBPWNDAF-UHFFFAOYSA-N,1.0,50.0,EUR,202.0,2,Enamine,EU stock,EN300-170517,CC(CN)N1CCCCC1=O.Cl.Cl,,1,1,[454],[7890],Amidation,[5856]
7430,CC1CCCN(C(C)CN)C1,UZMIFBCNBIXTAN-UHFFFAOYSA-N,1.0,50.0,EUR,51.0,2,Enamine,EU stock,EN300-40202,CC1CCCN(C(C)CN)C1,,1,1,[455],[7891],Amidation,[5856]
7433,CC1CCN(C(C)CN)CC1,QTSXXNDKPSOUPU-UHFFFAOYSA-N,1.0,50.0,EUR,51.0,2,Enamine,EU stock,EN300-57151,CC1CCN(C(C)CN)CC1,,1,1,[458],[7894],Amidation,[5856]
7437,O=C1CCCCN1C1CNC1,LSSRIQKYDNRLIM-UHFFFAOYSA-N,1.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-659029,Cl.Cl.O=C1CCCCN1C1CNC1,,1,1,[462],[7898],Amidation,[5856]
7316,CC(C)n1ccc2ccc(C(=O)O)cc21,WUGHVWTWRRQKDA-UHFFFAOYSA-N,4.0,50.0,EUR,38.0,2,Enamine,EU stock,EN300-191887,CC(C)n1ccc2ccc(C(=O)O)cc21,,4,4,"[1223, 1226, 1237, 39030]","[8659, 8662, 8673, 55068]","Amidation, Steglich_esterification","[5856, 5906]"
7309,Cn1cc(C=O)c2ccc(C(=O)O)cc21,ITHUDQKNWMPXPG-UHFFFAOYSA-N,5.0,100.0,EUR,245.0,10,Enamine,Global catalog,EN300-322355,Cn1cc(C=O)c2ccc(C(=O)O)cc21,,5,5,"[1227, 1228, 1231, 38871, 38872]","[8663, 8664, 8667, 54909, 54910]","Amidation, Steglich_esterification","[5856, 5906]"
7319,Cn1cc(C#N)c2ccc(C(=O)O)cc21,IEMPLRHXVVFUBY-UHFFFAOYSA-N,5.0,50.0,EUR,190.0,2,Enamine,EU stock,EN300-28823686,Cn1cc(C#N)c2ccc(C(=O)O)cc21,,5,5,"[1281, 1284, 1285, 38856, 38881]","[8717, 8720, 8721, 54894, 54919]","Amidation, Steglich_esterification","[5856, 5906]"
7328,N#CCn1ccc2ccc(C(=O)O)cc21,HOZVCQVCRNSXNF-UHFFFAOYSA-N,5.0,100.0,EUR,177.0,10,Enamine,Global catalog,EN300-303381,N#CCn1ccc2ccc(C(=O)O)cc21,,5,5,"[1382, 1385, 1392, 38735, 38736]","[8818, 8821, 8828, 54773, 54774]","Amidation, Steglich_esterification","[5856, 5906]"
13181,NC1CC1N1CCOCC1,HTKGTZIHYIMCCJ-UHFFFAOYSA-N,1.0,100.0,EUR,448.0,10,Enamine,Global catalog,EN300-252044,Cl.Cl.N[C@H]1C[C@H]1N1CCOCC1,,1,1,[4571],[13310],Amidation,[3254]
13161,NC1CCN(C2COC2)C1,PFMPDNZPMZCNHS-UHFFFAOYSA-N,1.0,50.0,EUR,244.0,2,Enamine,EU stock,EN300-7427198,NC1CCN(C2COC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,1,1,[4573],[13312],Amidation,[3254]
13170,NCC1CN(C2COC2)C1,RVPOPAKKJDXVSF-UHFFFAOYSA-N,1.0,100.0,EUR,339.0,10,Enamine,Global catalog,EN300-7431651,NCC1CN(C2COC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,1,1,[4582],[13321],Amidation,[3254]
13174,COCCN1CCC(N)C1,SRWRVWNAMHIATJ-UHFFFAOYSA-N,1.0,50.0,EUR,63.0,2,Enamine,EU stock,EN300-72186,COCCN1CCC(N)C1,,1,1,[4585],[13324],Amidation,[3254]
13178,NCCCN1CCOCC1,UIKUBYKUYUSRSM-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-19625,NCCCN1CCOCC1,,1,1,[4589],[13328],Amidation,[3254]
13188,NCCCN1CCCOCC1,VQNDWTGSBSDETB-UHFFFAOYSA-N,1.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-2008130,Cl.Cl.NCCCN1CCCOCC1,,1,1,[5248],[13987],Amidation,[3254]
13189,NCC(O)CN1CCOCC1,YSGPOQDTHDLUGE-UHFFFAOYSA-N,1.0,50.0,EUR,29.0,2,Enamine,EU stock,EN300-12626,NCC(O)CN1CCOCC1,,1,1,[5249],[13988],Amidation,[3254]
13192,COCCN1CCC(CN)C1,SVWDIDWSZJLAMB-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-57300,COCCN1CCC(CN)C1,,1,1,[5253],[13992],Amidation,[3254]
13193,NCCC(=O)N1CCOCC1,WVFZXCIIJBHBAA-UHFFFAOYSA-N,1.0,50.0,EUR,25.0,2,Enamine,EU stock,EN300-27314,Cl.NCCC(=O)N1CCOCC1,,1,1,[5254],[13993],Amidation,[3254]
13194,COCCN1CCCNCC1,PDGPTNXEAQRUMD-UHFFFAOYSA-N,1.0,50.0,EUR,33.0,2,Enamine,EU stock,EN300-6489117,COCCN1CCCNCC1.Cl.Cl,,1,1,[5256],[13995],Amidation,[3254]
13232,CC(N)CCN1CCOCC1,GWAZLPJZKQFTRM-UHFFFAOYSA-N,1.0,50.0,EUR,93.0,2,Enamine,EU stock,EN300-76095,CC(N)CCN1CCOCC1.Cl.Cl,,1,1,[5312],[14051],Amidation,[3254]
13246,CNCCCN1CCOCC1,UKYSWWLKULEJFA-UHFFFAOYSA-N,1.0,50.0,EUR,45.0,2,Enamine,EU stock,EN300-232314,CNCCCN1CCOCC1,,1,1,[5327],[14066],Amidation,[3254]
13247,CN1CCCNCCOCC1,GSRSKLJSNZLOCH-UHFFFAOYSA-N,1.0,100.0,EUR,491.0,10,Enamine,Global catalog,EN300-314818,CN1CCCNCCOCC1,,1,1,[5328],[14067],Amidation,[3254]
13208,COCC(=O)N1CC(CN)C1,GCYDHLODBVDERW-UHFFFAOYSA-N,1.0,100.0,EUR,382.0,10,Enamine,Global catalog,EN300-178027,COCC(=O)N1CC(CN)C1.Cl,,1,1,[5341],[14080],Amidation,[3254]
13205,COCCN1CCC(N)CC1,ILMDRDDKNWKCNX-UHFFFAOYSA-N,1.0,50.0,EUR,27.0,2,Enamine,EU stock,EN300-55883,COCCN1CCC(N)CC1,,1,1,[5343],[14082],Amidation,[3254]
13204,CC(CCN)N1CCOCC1,PJRDKXUODLOYBV-UHFFFAOYSA-N,1.0,50.0,EUR,24.0,2,Enamine,EU stock,EN300-1260182,CC(CCN)N1CCOCC1,,1,1,[5344],[14083],Amidation,[3254]
13251,CC(CN)CN1CCOCC1,GPXXXZSVLBMZPW-UHFFFAOYSA-N,1.0,50.0,EUR,52.0,2,Enamine,EU stock,EN300-69484,CC(CN)CN1CCOCC1,,1,1,[5349],[14088],Amidation,[3254]
13243,C1CN(CC2CNC2)CCO1,BTFCQCDQVVGYGJ-UHFFFAOYSA-N,1.0,50.0,EUR,161.0,2,Enamine,EU stock,EN300-221418,C1CN(CC2CNC2)CCO1.Cl.Cl,,1,1,[5498],[14237],Amidation,[3254]
13240,C1CNCCN(C2COC2)C1,VVKLEWHVEJWLRR-UHFFFAOYSA-N,1.0,50.0,EUR,145.0,2,Enamine,EU stock,EN300-7427197,C1CNCCN(C2COC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,1,1,[5501],[14240],Amidation,[3254]
13233,O=C1CCNC2COCCN12,XGUOQSNPHXUUFF-UHFFFAOYSA-N,1.0,100.0,EUR,330.0,10,Enamine,Global catalog,EN300-1608240,O=C1CCNC2COCCN12,,1,1,[5509],[14248],Amidation,[3254]
13231,CNC1CCN2CCOC1C2,KKEDUKRMHNJSDS-UHFFFAOYSA-N,1.0,50.0,EUR,539.0,2,Enamine,EU stock,EN300-159953,CNC1CCN2CCOC1C2,,1,1,[5510],[14249],Amidation,[3254]
13230,C1CC(N2CCOCC2)CN1,OPJDRNMJJNFSNZ-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-8158754,C1CC(N2CCOCC2)CN1.Cl.Cl,,1,1,[5511],[14250],Amidation,[3254]
13229,NC1CC(N2CCOCC2)C1,PZRIVFTUPHKMSW-UHFFFAOYSA-N,1.0,50.0,EUR,287.0,2,Enamine,EU stock,EN300-261916,Cl.Cl.NC1CC(N2CCOCC2)C1,,1,1,[5512],[14251],Amidation,[3254]
14995,Cc1c[nH]c2cc(C(=O)O)ccc12,NYOPDHGKWNANDV-UHFFFAOYSA-N,1.0,100.0,EUR,264.0,10,Enamine,Global catalog,EN300-3081092,Cc1c[nH]c2cc(C(=O)O)ccc12,,1,1,[6100],[15180],Amidation,[5868]
15008,O=C(O)c1ccc2cc[nH]c2c1F,LJUIVYSSKFZMBU-UHFFFAOYSA-N,1.0,50.0,EUR,81.0,2,Enamine,EU stock,EN300-310463,O=C(O)c1ccc2cc[nH]c2c1F,,1,1,[6138],[15218],Amidation,[5868]
15015,O=C(O)c1cc(F)c2cc[nH]c2c1,AZRLJGFDKLHDFM-UHFFFAOYSA-N,1.0,100.0,EUR,227.0,10,Enamine,Global catalog,EN300-317495,O=C(O)c1cc(F)c2cc[nH]c2c1,,1,1,[6161],[15241],Amidation,[5868]
15045,COc1cc2cc[nH]c2cc1C(=O)O,IWRMGXTZKKOOIO-UHFFFAOYSA-N,1.0,50.0,EUR,123.0,2,Enamine,EU stock,EN300-8617955,COc1cc2cc[nH]c2cc1C(=O)O,,1,1,[6745],[15825],Amidation,[5868]
15061,O=Cc1c[nH]c2cc(C(=O)O)ccc12,SZRGKSIBZRFCBG-UHFFFAOYSA-N,1.0,50.0,EUR,27.0,2,Enamine,EU stock,EN300-237931,O=Cc1c[nH]c2cc(C(=O)O)ccc12,,1,1,[7106],[16186],Amidation,[5868]
15067,N#Cc1c[nH]c2cc(C(=O)O)ccc12,RBPLZJUCUDLJMX-UHFFFAOYSA-N,1.0,50.0,EUR,228.0,2,Enamine,EU stock,EN300-342692,N#Cc1c[nH]c2cc(C(=O)O)ccc12,,1,1,[7294],[16374],Amidation,[5868]
16726,NCC1CCCCS1(=O)=O,ZTDDSIFYXBBMCO-UHFFFAOYSA-N,1.0,50.0,EUR,233.0,2,Enamine,EU stock,EN300-132594,Cl.NCC1CCCCS1(=O)=O,,1,1,[7717],[16924],Amidation,[7190]
16772,O=S1(=O)CCCC2CNCC21,GELCKNHHQNYVSV-UHFFFAOYSA-N,1.0,50.0,EUR,237.0,2,Enamine,EU stock,EN300-817968,Cl.O=S1(=O)CCC[C@@H]2CNC[C@@H]21,,1,1,[7910],[17117],Amidation,[7190]
18028,COc1cc(C(=O)O)cc2c1OCO2,AOHAPDDBNAPPIN-UHFFFAOYSA-N,2.0,50.0,EUR,26.0,2,Enamine,EU stock,EN300-2807300,COc1cc(C(=O)O)cc2c1OCO2,,2,2,"[8821, 9207]","[18171, 18557]",Reductive_amination,[2022]
18129,NC(Cc1ccno1)C(=O)O,YZRGWMSKFDDWIE-UHFFFAOYSA-N,2.0,50.0,EUR,492.0,2,Enamine,EU stock,EN300-263167,Cl.NC(Cc1ccno1)C(=O)O,,2,2,"[8981, 9207]","[18331, 18557]",Reductive_amination,[2022]
21475,NCCc1cc(=O)[nH]o1,BBXKZVVSSHFHRQ-UHFFFAOYSA-N,1.0,50.0,EUR,507.0,2,Enamine,EU stock,EN300-1707976,Cl.NCCc1cc(O)no1,,1,1,[11301],[21573],Amidation,[2845]
21476,Cc1cc(CCN)on1,XHFAVDGGUZWEND-UHFFFAOYSA-N,1.0,50.0,EUR,121.0,2,Enamine,EU stock,EN300-211233,Cc1cc(CCN)on1.Cl,,1,1,[11303],[21575],Amidation,[2845]
21472,NCCc1cc(Br)no1,QEIHHMYEMPGRHM-UHFFFAOYSA-N,1.0,50.0,EUR,161.0,2,Enamine,EU stock,EN300-27106066,Cl.NCCc1cc(Br)no1,,1,1,[11309],[21581],Amidation,[2845]
2971,c1cc(C2CCNC2)on1,ZQCMJHCSXCMVNR-UHFFFAOYSA-N,1.0,50.0,EUR,240.0,2,Enamine,EU stock,EN300-6493793,Cl.c1cc(C2CCNC2)on1,,1,1,[11571],[21843],Amidation,[2845]
21488,Oc1noc2c1CNCC2,SXXLKZCNJHJYFL-UHFFFAOYSA-N,1.0,100.0,EUR,584.0,10,Enamine,Global catalog,EN300-306558,Cl.Oc1noc2c1CNCC2,,1,1,[11572],[21844],Amidation,[2845]
21506,CCc1cc(CCN)on1,QEXKWMPARQWXDN-UHFFFAOYSA-N,1.0,100.0,EUR,284.0,10,Enamine,Global catalog,EN300-20882064,CCc1cc(CCN)on1.Cl,,1,1,[11596],[21868],Amidation,[2845]
28681,O=S1(=O)CC2CCNC2C1,USZANPJZIZCJGJ-UHFFFAOYSA-N,1.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-1703825,Cl.O=S1(=O)C[C@@H]2CCN[C@@H]2C1,,1,1,[17453],[28825],Amidation,[3233]
