smiles,hit0,hit1
[H]C1=C([H])/C2=S3\N=NC([H])=C3[C@](C(=O)[C@@]3([H])OC([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C2=N1,7gol-a,7gok-a
[H]c1nnsc1N(C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])/N=C(\c1noc(C([H])([H])[H])c1[H])N([H])C([H])([H])C(=O)OC([H])([H])[H],7gol-a,7goy-a
[H]O[C@]1([C@@]2([H])OC([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])C([H])([H])C2=C(NN(N([H])[H])S2)C([H])([H])C1([H])[H],7gol-a,7gqf-a
[H]c1nc([H])c2nnsc2c1C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],7gol-a,7go2-a
[H]C1=C([H])[S@@]2=NNC(N([H])[H])=C2C2=C1C1=C3[C@]([H])(OC([H])([H])[C@]3([H])[C@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])C1([H])[H])C2=O,7gol-a,B0436a
[H]C1=C([H])[S@]2=C(C(N([H])[H])=NN2)C2=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@]([H])(OC([H])([H])[C@@]1([H])[S@SP2]([H])(=O)=C([H])[H])C2=O,7gol-a,B0439a
[H]c1nnsc1N([H])[C@](O)(N([H])C(=O)N(C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],7gol-a,B0446a
[H]C1=C([H])[S@@]2=NNC(N([H])[H])=C2C2=C1C1=C3[C@]([H])(OC([H])([H])[C@]3(OC([H])([H])[H])[C@]([H])(OC([H])([H])[H])C([H])([H])C1([H])[H])C2=O,7gol-a,B0450a
[H]c1nnsc1N(C(=O)N(C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],7gol-a,B0454a
[H]C1=C([H])[S@@]2=NNC(N([H])[H])=C2C2:C(=O):C(OC([H])([H])C([H])([H])[H]):C([H])C(C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])[H]):C12,7gol-a,B0455a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)N(C(=O)[C@@]3([H])OC([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])c3snnc3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],7gol-a,B0525a
[H]c1n[nH]sc(C([H])([H])N([H])C([H])([H])c2nnc(-c3c([H])c([H])c([H])c([H])c3[H])[nH]2)c(C(=O)[C@@]2([H])OC([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c1[H],7gol-a,B0723a
[H]C1=C2C(/C(=N\c3nnc(-c4[nH]c([H])c([H])c4[H])o3)[C@@]3([H])OC([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])=C([H])C([H])=C([H])[S@SP3]2=NN1,7gol-a,B0738a
[H]C1=C2C([C@@]([H])(n3nc(-c4c([H])c([H])c([H])c([H])c4[H])nc3[H])[C@@]3([H])OC([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])=C([H])C([H])=C([H])[S@@]2=NN1,7gol-a,B0742a
